state,session,bill,legiscan_link,legiscan_title,summary
Wisconsin,2019-2020,AB1,https://legiscan.com/WI/bill/AB1/2020,WI AB1 | 2019-2020 | Regular Session | LegiScan,"An Act to amend 40.51 (8), 40.51 (8m), 66.0137 (4), 120.13 (2) (g) and 185.983 (1) (intro.); and to create 609.847 and 632.728 of the statutes; Relating to: coverage of individuals with preexisting conditions."
Wisconsin,2011-2012,Assembly Bill 126,https://legiscan.com/WI/bill/AB126/2011,WI AB126 | 2011-2012 | Regular Session | LegiScan,"An Act to repeal 941.237 (4), 948.605 (1) (a) and (am) and 948.605 (2) (b) 1. to 5. and 7.; to renumber 167.30, 941.295 (1), 943.13 (1e) (a) and 947.01; to renumber and amend 23.33 (3) (e), 29.089 (2), 29.091, 29.314 (4) (b) 1., 29.621 (4), 440.26 (3m), 941.23, 941.235 (2), 941.295 (2) (d), 941.295 (4), 943.13 (2), 948.605 (2) (b) 6. and 948.605 (2) (b) 8.; to amend 48.685 (2) (bb), 50.065 (2) (bb), 59.54 (6), 66.0409 (3) (b), 165.60, 165.81 (2), 165.82 (1) (intro.), 165.82 (2), 167.31 (1) (b), 813.12 (6) (am) 1., 813.122 (9) (am) 1., 813.125 (5r) (a), 895.527 (5) (a), 938.396 (2g) (n), 939.22 (10), 941.295 (2) (intro.), 943.13 (1m) (b), 943.13 (3), 947.011 (2) (a) 1., 947.011 (2) (c) 1., 947.011 (2) (d), 948.60 (1), 948.605 (2) (b) (intro.), 968.255 (1) (a) 2., 971.37 (1m) (a) 2. and 973.055 (1) (a) 1.; to repeal and recreate 29.314 (3) (b) 1.; and to create 20.455 (2) (gs), 20.455 (2) (gu), 23.33 (3) (e) 1., 23.33 (3) (e) 2., 23.33 (3) (e) 3., 23.33 (3) (e) 4., 29.089 (2) (a), 29.089 (2) (b), 29.089 (2) (c), 29.089 (2) (d), 29.091 (2), 29.314 (4) (b) 1g., 29.621 (4) (a), 29.621 (4) (b), 29.621 (4) (c), 29.621 (4) (d), 29.621 (6), 66.0409 (6), 165.25 (12), 167.30 (2), 167.31 (4) (ar), 167.31 (4) (at), 175.48, 175.49, 175.60, 440.26 (3m) (a), 440.26 (3m) (b), 440.26 (3m) (c), 440.26 (3m) (d), 941.23 (1), 941.23 (2) (b), 941.23 (2) (c), 941.23 (2) (d), 941.23 (2) (e), 941.23 (3), 941.235 (2) (c), 941.235 (2) (d), 941.235 (2) (e), 941.237 (3) (cr), 941.237 (3) (ct), 941.237 (3) (cx), 941.295 (1c) (b) and (c), 941.295 (2) (d) 2., 941.295 (2g), 941.295 (2r), 943.13 (1e) (aL), 943.13 (1e) (bm), 943.13 (1e) (cm), 943.13 (1e) (g), 943.13 (1m) (c), 943.13 (1n), 943.13 (2) (bm), 946.71, 947.01 (2) and 948.605 (2) (b) 1m. and 1r. of the statutes; relating to: carrying a concealed weapon; licenses authorizing persons to carry concealed weapons; possessing or transporting a firearm, bow, or crossbow under certain circumstances; disorderly conduct limitations; photographic identification cards for former law enforcement officers; providing an exemption from emergency rule procedures; requiring the exercise of rule-making authority; making appropriations; and providing penalties. (FE)"
Wisconsin,2011-2012,Assembly Bill 129,https://legiscan.com/WI/bill/AB129/2011,WI AB129 | 2011-2012 | Regular Session | LegiScan,"An Act to amend 1.12 (1) (b), 13.172 (1), 13.48 (13) (a), 13.62 (2), 13.94 (1) (mm), 13.94 (4) (a) 1., 13.95 (intro.), 16.002 (2), 16.004 (4), 16.004 (5), 16.004 (12) (a), 16.045 (1) (a), 16.15 (1) (ab), 16.41 (4), 16.417 (1) (b), 16.52 (7), 16.528 (1) (a), 16.53 (2), 16.54 (9) (a) 1., 16.765 (1), 16.765 (2), 16.765 (5), 16.765 (6), 16.765 (7) (intro.), 16.765 (7) (d), 16.765 (8), 16.85 (2), 16.865 (8), 71.05 (6) (a) 15., 71.21 (4), 71.26 (1) (be), 71.26 (2) (a) 4., 71.34 (1k) (g), 71.45 (2) (a) 10., 76.67 (2), 77.54 (9a) (a), 77.92 (4), 100.45 (1) (dm), 101.177 (1) (d), 230.03 (3), 281.75 (4) (b) 3. and 285.59 (1) (b); to repeal and recreate 16.417 (1) (b); and to create 13.94 (1) (dx), 13.94 (1s) (c) 6., 19.42 (10) (t), 19.42 (13) (p), 20.195, 40.02 (54) (n), 70.11 (38v), 71.05 (6) (a) 25., 71.05 (6) (a) 26., 71.05 (6) (b) 48., 71.07 (8s), 71.10 (4) (ds), 71.26 (2) (a) 4c., 71.26 (2) (a) 4d., 71.26 (2) (a) 4e., 71.28 (8s), 71.30 (3) (dn), 71.45 (2) (a) 10c., 71.45 (2) (a) 10d., 71.45 (2) (a) 10e., 71.47 (8s), 71.49 (1) (dn), 73.033, 76.634 and chapter 239 of the statutes; relating to: creation of the Wisconsin Venture Capital Authority, creation of the badger jobs fund and the jobs now fund certification program, both of which are to be administered by the Wisconsin Venture Capital Authority, making an appropriation, and providing a penalty. (FE)"
Wisconsin,2011-2012,Assembly Bill 130,https://legiscan.com/WI/bill/AB130/2011,WI AB130 | 2011-2012 | Regular Session | LegiScan,"An Act to repeal 118.225 (1) to (4) and 119.18 (6) (a); to renumber 120.13 (1) (f), 120.13 (1) (h) 1. a. and 121.58 (6); to renumber and amend 118.225 (intro.); to consolidate, renumber and amend 119.18 (6) (intro.) and (b); to amend 43.70 (3), 115.88 (1), 115.88 (1m) (a), 118.125 (5) (b), 118.30 (2) (c), 118.43 (3) (intro.), 118.43 (6) (b) 10., 120.12 (3) (a), (b) and (c), 120.13 (1) (h) 4., 120.17 (8) (a) and 121.58 (6) (title); and to create 118.33 (1) (e), 118.40 (2r) (b) 2m., 118.43 (3r), 120.13 (1) (f) 2. and 3., 120.13 (1) (h) 1. ag., 120.13 (1) (h) 1. c., 120.13 (1) (h) 2m., 120.13 (1) (h) 3m., 120.13 (1) (h) 4m., 120.13 (1) (h) 5m., 120.13 (1) (h) 6m. and 121.58 (6) (b) of the statutes; relating to: granting high school credit for extracurricular sports; services provided by a special education program; transportation aid paid to school districts; the use of moneys received by a school district from the common school fund; using the results of standardized examinations to evaluate, discharge, suspend, or discipline a teacher or for the nonrenewal of a teacher's contract; the number of teaching days scheduled in the Milwaukee Public Schools; permitting a school district to limit the grades in which to reduce class size under the Student Achievement Guarantee in Education Program; permitting a school board to deny enrollment to a pupil who has been expelled from an out-of-state school or from an independent charter school in this state and permitting an independent charter school to expel a pupil; use of law enforcement records to take disciplinary action against a pupil under a school district's athletic code; and changing the date by which a school district must certify the amount of its property tax levy. (FE)"
Wisconsin,2011-2012,Assembly Bill 137,https://legiscan.com/WI/bill/AB137/2011,WI AB137 | 2011-2012 | Regular Session | LegiScan,An Act to create 846.015 of the statutes; relating to: residential mortgage loan foreclosures. (FE)
Wisconsin,2011-2012,Assembly Bill 14,https://legiscan.com/WI/bill/AB14/2011,WI AB14 | 2011-2012 | Regular Session | LegiScan,An Act to repeal 79.07 of the statutes; relating to: county and municipal expenditures for emergency services. (FE)
Wisconsin,2011-2012,Assembly Bill 145,https://legiscan.com/WI/bill/AB145/2011,WI AB145 | 2011-2012 | Regular Session | LegiScan,An Act to create 196.191 of the statutes; relating to: authorizing the Public Service Commission to approve temporary electric rates to promote economic development.
Wisconsin,2011-2012,Assembly Bill 146,https://legiscan.com/WI/bill/AB146/2011,WI AB146 | 2011-2012 | Regular Session | LegiScan,An Act to amend 196.378 (3) (c) of the statutes; relating to: use of renewable resource credits to comply with renewable portfolio standards.
Wisconsin,2011-2012,Assembly Bill 147,https://legiscan.com/WI/bill/AB147/2011,WI AB147 | 2011-2012 | Regular Session | LegiScan,An Act to create 904.14 of the statutes; relating to: inadmissibility of a statement of apology or condolence by a health care provider.
Wisconsin,2011-2012,Assembly Bill 148,https://legiscan.com/WI/bill/AB148/2011,WI AB148 | 2011-2012 | Regular Session | LegiScan,"An Act to affect 2007 Wisconsin Act 20, section 9201 (1c) (a), 2011 Wisconsin Act 10, section 9219, 2011 Wisconsin Act 10, section 9221 (2), 2011 Wisconsin Act 10, section 9227 (2), 2011 Wisconsin Act 10, section 9230, 2011 Wisconsin Act 10, section 9245 and 2011 Wisconsin Act 10, section 9255; relating to: changes affecting state finances in the 2010-11 fiscal year and making an appropriation. (FE)"
Wisconsin,2011-2012,Assembly Bill 150,https://legiscan.com/WI/bill/AB150/2011,WI AB150 | 2011-2012 | Regular Session | LegiScan,"An Act to renumber and amend 138.14 (10) (a) 1.; to amend 138.09 (1m) (a), 138.09 (7) (bp), 138.14 (13) (d) and 422.201 (3); and to create 138.09 (7) (bs) and 138.14 (10) (a) 1g. of the statutes; relating to: interest rates on payday loans and loans by licensed lenders. (FE)"
Wisconsin,2011-2012,Assembly Bill 151,https://legiscan.com/WI/bill/AB151/2011,WI AB151 | 2011-2012 | Regular Session | LegiScan,"An Act to amend 40.51 (8), 40.51 (8m), 66.0137 (4), 120.13 (2) (g) and 185.983 (1) (intro.); and to create 609.837 and 632.867 of the statutes; relating to: copayments, deductibles, or coinsurance for oral chemotherapy and injected or intravenous chemotherapy. (FE)"
Wisconsin,2011-2012,Assembly Bill 165,https://legiscan.com/WI/bill/AB165/2011,WI AB165 | 2011-2012 | Regular Session | LegiScan,An Act to repeal and recreate 94.643 (4) of the statutes; relating to: the display of turf fertilizer containing phosphorus.
Wisconsin,2011-2012,Assembly Bill 177,https://legiscan.com/WI/bill/AB177/2011,WI AB177 | 2011-2012 | Regular Session | LegiScan,"An Act to renumber and amend 30.208 (2); to amend 30.18 (4) (a), 30.208 (3) (a), 30.208 (3) (b), 30.208 (3) (c), 30.208 (3) (e), 30.208 (4) (a), 30.208 (5) (a) (intro.), 30.208 (5) (b) (intro.), 30.208 (5) (b) 4., 30.208 (5) (b) 5., 30.209 (2) (a), 30.209 (2) (b), 30.209 (2) (c) and 30.209 (2) (d) (intro.); and to create 30.208 (2) (d), 30.208 (3) (f), 30.208 (4m) and 30.209 (2) (e) of the statutes; relating to: procedures for applications and hearings relating to permits and contracts for structures, deposits, and other activities in or near navigable waters. (FE)"
Wisconsin,2011-2012,Assembly Bill 180,https://legiscan.com/WI/bill/AB180/2011,WI AB180 | 2011-2012 | Regular Session | LegiScan,"An Act to repeal 893.83 (title) and 893.83 (2); and to renumber and amend 893.83 (1) of the statutes; relating to: liability of cities, villages, towns, and counties for damages caused by an insufficiency or want of repair of a highway. (FE)"
Wisconsin,2011-2012,Assembly Bill 183,https://legiscan.com/WI/bill/AB183/2011,WI AB183 | 2011-2012 | Regular Session | LegiScan,"An Act to repeal 66.0903 (1) (am), 66.0903 (4) (b) 1., 66.0903 (4) (b) 2., 66.0903 (10) (am), 66.0903 (11) (a) 2., 66.0904, 103.49 (1) (am), 103.49 (2m) (b) 1., 103.49 (2m) (b) 2., 103.49 (5) (am), 103.49 (6m) (ag), 103.50 (2m) (b) 1., 103.50 (2m) (b) 2. and 104.001 (3) (am); to renumber 66.0903 (2) (d); to renumber and amend 66.0903 (2) (c), 66.0903 (4) (b) (intro.), 103.49 (1m) (b), 103.49 (1m) (c), 103.49 (2m) (b) (intro.) and 103.50 (2m) (b) (intro.); to consolidate, renumber and amend 66.0903 (11) (a) 1., 3. and 5. and 103.49 (1m) (intro.) and (a); to amend 19.36 (12), 66.0903 (1) (d), 66.0903 (1) (dr), 66.0903 (1) (g) 2., 66.0903 (3) (av), 66.0903 (3) (dm), 66.0903 (5) (a), 66.0903 (5) (b), 66.0903 (8), 66.0903 (10) (c), 66.0903 (12) (a), 103.49 (1) (bj), 103.49 (1) (d) 2., 103.49 (3) (ar), 103.49 (3g) (a), 103.49 (3g) (b), 103.49 (5) (c), 103.50 (1) (d) 2., 103.50 (4m), 103.503 (title), 103.503 (1) (a), 103.503 (1) (c), 103.503 (1) (e), 103.503 (1) (g), 103.503 (2), 103.503 (3) (a) 2., 109.09 (1), 111.322 (2m) (c), 227.01 (13) (t), 946.15 (title), 946.15 (1), 946.15 (2), 946.15 (3) and 946.15 (4); and to create 66.0903 (1) (em), 66.0903 (1) (hm), 66.0903 (1m), 66.0903 (4) (d), 66.0903 (4) (e), 66.0903 (5) (f), 103.49 (1) (br), 103.49 (1) (em), 103.49 (2m) (d), 103.49 (2m) (e), 103.49 (3g) (f) and 103.49 (3g) (g) of the statutes; relating to: applicability of the prevailing wage law; the thresholds for applicability of that law; calculation of the prevailing wage rate; the treatment of volunteers, truck drivers, subjourneypersons, and incidental work under that law; the submission to the Department of Workforce Development of payroll records of persons performing work that is subject to that law; the inspection of those records; and the remedies for a violation of that law. (FE)"
Wisconsin,2011-2012,Assembly Bill 189,https://legiscan.com/WI/bill/AB189/2011,WI AB189 | 2011-2012 | Regular Session | LegiScan,"An Act to renumber and amend 632.37; to amend 632.37 (title); and to create 134.82, 632.37 (1) (title), 632.37 (1) (b), (c), (d), (e) and (f) and 632.37 (2) and (3) of the statutes; relating to: prohibiting an insurer from requiring a certain vendor for repairing a motor vehicle, requiring adjusters to inspect motor vehicle damage, and insurance payments for motor vehicle repair costs."
Wisconsin,2011-2012,Assembly Bill 210,https://legiscan.com/WI/bill/AB210/2011,WI AB210 | 2011-2012 | Regular Session | LegiScan,"An Act to repeal 609.755, 632.83, 632.835 and 632.885; to renumber 625.02 (1); to renumber and amend 625.03 (1m) (e); to amend 40.51 (8), 40.51 (8), 40.51 (8m), 40.51 (8m), 49.67 (3) (am) 2. b., 66.0137 (4), 66.0137 (4), 111.91 (2) (n), 111.91 (2) (nm), 111.91 (2) (s), 111.998 (2) (n), 111.998 (2) (s), 120.13 (2) (g), 120.13 (2) (g), 185.983 (1) (intro.), 185.983 (1) (intro.), 600.01 (2) (b), 601.31 (1) (Lp), 601.31 (1) (Lr), 601.42 (4), 609.655 (4) (b), 625.13 (1), 625.14, 632.76 (2) (ac) 1., 632.76 (2) (ac) 2., 632.76 (2) (ac) 3. (intro.) and 632.895 (15) (c) (intro.); and to create 601.465 (1m) (d), 625.02 (1h), 625.02 (1p), 625.02 (2f), 625.02 (2s), 625.03 (1m) (e) 2., 625.03 (1m) (e) 3., 625.13 (3), 632.76 (2) (ac) 4. and chapter 636 of the statutes; relating to: implementing health insurance reform, providing an exemption from emergency rule procedures, and granting rule-making authority. (FE)"
Wisconsin,2011-2012,Assembly Bill 211,https://legiscan.com/WI/bill/AB211/2011,WI AB211 | 2011-2012 | Regular Session | LegiScan,"An Act to amend 71.05 (6) (a) 15., 71.21 (4), 71.26 (2) (a) 4., 71.34 (1k) (g), 71.45 (2) (a) 10., 76.67 (2) and 77.92 (4); and to create 71.07 (5p), 71.10 (4) (cs), 71.28 (5p), 71.30 (3) (dp), 71.47 (5p), 71.49 (1) (dp), 76.634 and 238.17 of the statutes; relating to: an income and franchise tax credit for investments in a community development financial institution. (FE)"
Wisconsin,2011-2012,Assembly Bill 213,https://legiscan.com/WI/bill/AB213/2011,WI AB213 | 2011-2012 | Regular Session | LegiScan,An Act to create 71.98 (2) of the statutes; relating to: adopting federal law as it relates to excluding from an employee's income certain payments from an employer related to medical care. (FE)
Wisconsin,2011-2012,Assembly Bill 214,https://legiscan.com/WI/bill/AB214/2011,WI AB214 | 2011-2012 | Regular Session | LegiScan,An Act to renumber and amend 146.345 (1) (a); to amend 146.345 (title); and to create 146.345 (1) (ag) and 146.345 (2m) of the statutes; relating to: sale and use of fetal body parts and providing a penalty. (FE)
Wisconsin,2011-2012,Assembly Bill 220,https://legiscan.com/WI/bill/AB220/2011,WI AB220 | 2011-2012 | Regular Session | LegiScan,"An Act to amend 71.05 (6) (a) 15., 71.21 (4), 71.26 (2) (a) 4., 71.34 (1k) (g), 71.45 (2) (a) 10. and 77.92 (4); and to create 71.07 (8s), 71.10 (4) (cf), 71.28 (8s), 71.30 (3) (cf), 71.47 (8s), 71.49 (1) (cf) and 73.15 of the statutes; relating to: an income and franchise tax credit for workplace wellness programs, granting rule-making authority, and requiring the exercise of rule-making authority. (FE)"
Wisconsin,2011-2012,Assembly Bill 229,https://legiscan.com/WI/bill/AB229/2011,WI AB229 | 2011-2012 | Regular Session | LegiScan,An Act to repeal 196.97 of the statutes; relating to: repealing a prohibition on certain nonessential uses of natural gas.
Wisconsin,2011-2012,Assembly Bill 233,https://legiscan.com/WI/bill/AB233/2011,WI AB233 | 2011-2012 | Regular Session | LegiScan,"An Act to create 66.0903 (5) (h) and 103.49 (3g) (i) of the statutes; relating to: an exemption from the prevailing wage law for a public works project that is not less than 85 percent privately funded in which the completed facility is dedicated to the state or a local governmental unit for conservation, recreational, or educational purposes. (FE)"
Wisconsin,2011-2012,Assembly Bill 251,https://legiscan.com/WI/bill/AB251/2011,WI AB251 | 2011-2012 | Regular Session | LegiScan,An Act to create 632.873 of the statutes; relating to: fees for dental services.
Wisconsin,2011-2012,Assembly Bill 261,https://legiscan.com/WI/bill/AB261/2011,WI AB261 | 2011-2012 | Regular Session | LegiScan,An Act to amend 85.06 (2) (b) of the statutes; relating to: the rail passenger service assistance and promotion program. (FE)
Wisconsin,2011-2012,Assembly Bill 274,https://legiscan.com/WI/bill/AB274/2011,WI AB274 | 2011-2012 | Regular Session | LegiScan,"An Act to amend 195.285 (2), 195.29 (6), 340.01 (47), 343.315 (2) (j) 1., 346.44 (1) (b), 346.44 (1) (c), 346.45 (2), 350.137 (2) (intro.) and 350.137 (2) (a); and to create 195.001 (3) and 340.01 (47m) of the statutes; relating to: requiring motorists to yield to railroad track equipment trains at railroad crossings and requiring a railroad to maintain its right-of-way."
Wisconsin,2011-2012,Assembly Bill 277,https://legiscan.com/WI/bill/AB277/2011,WI AB277 | 2011-2012 | Regular Session | LegiScan,An Act to create 71.98 (2) of the statutes; relating to: adopting federal law as it relates to excluding from an employee's income certain payments from an employer related to medical care. (FE)
Wisconsin,2011-2012,Assembly Bill 281,https://legiscan.com/WI/bill/AB281/2011,WI AB281 | 2011-2012 | Regular Session | LegiScan,"An Act to repeal 104.001; to renumber 104.01 (1); to renumber and amend 104.045; to amend 49.141 (1) (g), 103.67 (2) (fm) 3., 103.70 (2) (b) 3., 104.01 (intro.), 104.01 (8), 104.05, 104.07 (1), 104.07 (2), 104.10, 104.11, 234.94 (5), 234.94 (8), 800.09 (1j), 800.095 (1) (d) and 895.035 (2m) (c); and to create 104.01 (1d), 104.01 (1g), 104.01 (5g), 104.01 (5m), 104.01 (7m), 104.035 and 104.045 (2) and (3) of the statutes; relating to: a state minimum wage, permitting the enactment of local living wage ordinances, extending the time limit for emergency rule procedures, providing an exemption from emergency rule procedures, providing an exemption from rule-making procedures, and requiring the exercise of rule-making authority. (FE)"
Wisconsin,2011-2012,Assembly Bill 286,https://legiscan.com/WI/bill/AB286/2011,WI AB286 | 2011-2012 | Regular Session | LegiScan,"An Act to repeal 111.335 (1) (cg) 3. and 111.335 (1) (cv); to renumber and amend 111.335 (1) (cm); to amend 111.335 (1) (c); and to create 111.31 (6), 111.335 (1) (cm) 2. to 4. and 111.335 (2) of the statutes; relating to: permitting an employer to refuse to employ or to bar or terminate from employment an individual who has been convicted of a felony and who has not been pardoned for that felony and preempting cities, villages, towns, and counties from adopting provisions concerning employment discrimination based on arrest or conviction record that prohibit activity that is allowed under the state fair employment law. (FE)"
