state,session,bill,legiscan_link,legiscan_title,summary
Colorado,2017,HB 1065,https://legiscan.com/CO/bill/HB1065/2017,CO HB1065 | 2017 | Regular Session | LegiScan,"Concerning a clarification of requirements governing the formation of metropolitan districts, and, in connection therewith, limiting the inclusion of agricultural land within a metropolitan district providing park and recreational services and clarifying signature requirements governing judicial approval of a petition for organization of a proposed special district."
Colorado,2017,HB 1066,https://legiscan.com/CO/bill/HB1066/2017,CO HB1066 | 2017 | Regular Session | LegiScan,Concerning a perpetual conservation easement in gross granted for property in Colorado for which a tax credit claim has been rejected.
Colorado,2017,HB 1067,https://legiscan.com/CO/bill/HB1067/2017,CO HB1067 | 2017 | Regular Session | LegiScan,Concerning updating references to a national standard setting forth technical criteria for accessible housing.
Colorado,2017,HB 1068,https://legiscan.com/CO/bill/HB1068/2017,CO HB1068 | 2017 | Regular Session | LegiScan,Concerning a requirement that the department of transportation consider only proposals for public-private initiatives that will pay prevailing wages for construction labor.
Colorado,2017,HB 1069,https://legiscan.com/CO/bill/HB1069/2017,CO HB1069 | 2017 | Regular Session | LegiScan,"Concerning the creation of a subcommittee to address information security, and, in connection therewith, charging the subcommittee to consider strategies for protecting data and other information resources of the state against unauthorized access, disclosure, use, modification, or destruction."
Colorado,2017,HB 1070,https://legiscan.com/CO/bill/HB1070/2017,CO HB1070 | 2017 | Regular Session | LegiScan,"Concerning the use of unmanned aircraft systems to perform government functions relating to certain public-safety functions, and, in connection therewith, requiring the center of excellence within the department of public safety to perform a study and operate a pilot program."
Colorado,2017,HB 1071,https://legiscan.com/CO/bill/HB1071/2017,CO HB1071 | 2017 | Regular Session | LegiScan,Concerning a process for repayment of certain criminal monetary amounts ordered by the court to be paid following conviction.
Colorado,2017,HB 1072,https://legiscan.com/CO/bill/HB1072/2017,CO HB1072 | 2017 | Regular Session | LegiScan,Concerning human trafficking for sexual servitude.
Colorado,2017,HB 1074,https://legiscan.com/CO/bill/HB1074/2017,CO HB1074 | 2017 | Regular Session | LegiScan,Concerning the repeal of obsolete laws relating to redistricting of congressional districts.
Colorado,2017,HB 1075,https://legiscan.com/CO/bill/HB1075/2017,CO HB1075 | 2017 | Regular Session | LegiScan,Concerning the conditions under which a probation officer may arrest certain defendants.
Colorado,2017,HB 1076,https://legiscan.com/CO/bill/HB1076/2017,CO HB1076 | 2017 | Regular Session | LegiScan,Concerning rule-making by the state engineer regarding permits for the use of water artificially recharged into nontributary groundwater aquifers.
Colorado,2017,HB 1077,https://legiscan.com/CO/bill/HB1077/2017,CO HB1077 | 2017 | Regular Session | LegiScan,Concerning the useful public service cash fund.
Colorado,2017,HB 1078,https://legiscan.com/CO/bill/HB1078/2017,CO HB1078 | 2017 | Regular Session | LegiScan,"Concerning the repeal of the Colorado family support loan program, and, in connection therewith, transferring funds from the Colorado family support loan program to the family support services program to provide services for families of persons with intellectual and developmental disabilities."
Colorado,2017,HB 1079,https://legiscan.com/CO/bill/HB1079/2017,CO HB1079 | 2017 | Regular Session | LegiScan,"Concerning the continued collection of fees for wholesale food manufacturing and storage, and, in connection therewith, making an appropriation."
Colorado,2017,HB 1080,https://legiscan.com/CO/bill/HB1080/2017,CO HB1080 | 2017 | Regular Session | LegiScan,"Concerning affidavit requirements for durable medical equipment suppliers, and, in connection therewith, making an appropriation."
Colorado,2017,HB 1081,https://legiscan.com/CO/bill/HB1081/2017,CO HB1081 | 2017 | Regular Session | LegiScan,Concerning authority to offer in-state tuition classification at state-supported institutions of higher education for athletes training in Colorado in programs approved by the United States olympic committee.
Colorado,2017,HB 1082,https://legiscan.com/CO/bill/HB1082/2017,CO HB1082 | 2017 | Regular Session | LegiScan,Concerning clarification that financial assistance under the 'Building Excellent Schools Today Act' includes technology grants.
Colorado,2017,HB 1083,https://legiscan.com/CO/bill/HB1083/2017,CO HB1083 | 2017 | Regular Session | LegiScan,Concerning an exemption for certain traffic violations of the requirement that a municipal judge inform a defendant of certain rights.
Colorado,2017,HB 1084,https://legiscan.com/CO/bill/HB1084/2017,CO HB1084 | 2017 | Regular Session | LegiScan,Concerning the creation of a wine-expanded permit that allows hotels licensed to sell alcohol beverages to also sell sealed containers of vinous liquors in the restaurant for on- and off-premises consumption.
Colorado,2017,HB 1085,https://legiscan.com/CO/bill/HB1085/2017,CO HB1085 | 2017 | Regular Session | LegiScan,Concerning the adoption of the 'Women's Health Protection Act'.
Colorado,2017,HB 1086,https://legiscan.com/CO/bill/HB1086/2017,CO HB1086 | 2017 | Regular Session | LegiScan,Concerning creation of the 'Abortion Pill Reversal Information Act'.
Colorado,2017,HB 1087,https://legiscan.com/CO/bill/HB1087/2017,CO HB1087 | 2017 | Regular Session | LegiScan,Concerning an office of public guardianship.
Colorado,2017,HB 1088,https://legiscan.com/CO/bill/HB1088/2017,CO HB1088 | 2017 | Regular Session | LegiScan,Concerning signature verification for candidate petitions filed with the secretary of state.
Colorado,2017,HB 1089,https://legiscan.com/CO/bill/HB1089/2017,CO HB1089 | 2017 | Regular Session | LegiScan,Concerning measures that apply to chronically low-performing school districts.
Colorado,2017,HB 1090,https://legiscan.com/CO/bill/HB1090/2017,CO HB1090 | 2017 | Regular Session | LegiScan,"Concerning the advanced industry investment tax credit, and, in connection therewith, making an appropriation."
Colorado,2017,HB 1091,https://legiscan.com/CO/bill/HB1091/2017,CO HB1091 | 2017 | Regular Session | LegiScan,Concerning the creation of a credit against the state income tax to promote employer-assisted housing projects in rural areas.
Colorado,2017,HB 1092,https://legiscan.com/CO/bill/HB1092/2017,CO HB1092 | 2017 | Regular Session | LegiScan,Concerning contracts involving license royalties with proprietors of retail establishments that publicly perform music.
Colorado,2017,HB 1093,https://legiscan.com/CO/bill/HB1093/2017,CO HB1093 | 2017 | Regular Session | LegiScan,Concerning an increase in the exemption for the cash surrender value of life insurance.
Colorado,2017,HB 1094,https://legiscan.com/CO/bill/HB1094/2017,CO HB1094 | 2017 | Regular Session | LegiScan,Concerning modifications to the requirements for health benefit plans to cover health care services delivered via telehealth.
Colorado,2017,HB 1095,https://legiscan.com/CO/bill/HB1095/2017,CO HB1095 | 2017 | Regular Session | LegiScan,Concerning the service of process to individuals who live in secured residential communities.
Colorado,2017,HB 1097,https://legiscan.com/CO/bill/HB1097/2017,CO HB1097 | 2017 | Regular Session | LegiScan,Concerning the repeal of certain provisions concerning ammunition magazines.
Colorado,2017,HB 1098,https://legiscan.com/CO/bill/HB1098/2017,CO HB1098 | 2017 | Regular Session | LegiScan,Concerning damages for loss of use of a rental motor vehicle.
Colorado,2017,HB 1099,https://legiscan.com/CO/bill/HB1099/2017,CO HB1099 | 2017 | Regular Session | LegiScan,Concerning the termination of state funding for higher education institutions that engage in the trafficking of aborted human body parts.
Colorado,2017,HB 1100,https://legiscan.com/CO/bill/HB1100/2017,CO HB1100 | 2017 | Regular Session | LegiScan,Concerning the qualification of an elector for specified local government elections by virtue of a contract to purchase taxable property.
Colorado,2017,HB 1101,https://legiscan.com/CO/bill/HB1101/2017,CO HB1101 | 2017 | Regular Session | LegiScan,Concerning the creation of the youth corrections monetary incentives award program in the division of youth corrections.
Colorado,2017,HB 1102,https://legiscan.com/CO/bill/HB1102/2017,CO HB1102 | 2017 | Regular Session | LegiScan,Concerning a prohibition against engaging in a nuisance exhibition of motor vehicle exhaust.
Colorado,2017,HB 1103,https://legiscan.com/CO/bill/HB1103/2017,CO HB1103 | 2017 | Regular Session | LegiScan,Concerning a state sales and use tax exemption for historic aircraft on loan for public display.
Colorado,2017,HB 1104,https://legiscan.com/CO/bill/HB1104/2017,CO HB1104 | 2017 | Regular Session | LegiScan,"Concerning the exclusion from state taxable income of the monetary value of any medal won by an athlete while competing for the United States of America at the olympic games, so long as the athlete's federal adjusted gross income does not exceed a specified amount."
Colorado,2017,HB 1105,https://legiscan.com/CO/bill/HB1105/2017,CO HB1105 | 2017 | Regular Session | LegiScan,Concerning narrowing the circumstances in which physical inspection of a vehicle is required before issuing legal documentation identifying the vehicle.
Colorado,2017,HB 1106,https://legiscan.com/CO/bill/HB1106/2017,CO HB1106 | 2017 | Regular Session | LegiScan,Concerning the early childhood leadership commission.
Colorado,2017,HB 1107,https://legiscan.com/CO/bill/HB1107/2017,CO HB1107 | 2017 | Regular Session | LegiScan,Concerning the implementation of a new computer system by the division of motor vehicles to facilitate the division's administration of the operation of motor vehicles in the state.
Colorado,2017,HB 1108,https://legiscan.com/CO/bill/HB1108/2017,CO HB1108 | 2017 | Regular Session | LegiScan,Concerning the protection of human life beginning at conception.
Colorado,2017,HB 1109,https://legiscan.com/CO/bill/HB1109/2017,CO HB1109 | 2017 | Regular Session | LegiScan,Concerning prosecuting in one jurisdiction a person who has committed sexual assaults against a child in different jurisdictions.
Colorado,2017,HB 1110,https://legiscan.com/CO/bill/HB1110/2017,CO HB1110 | 2017 | Regular Session | LegiScan,Concerning juvenile court jurisdiction regarding matters related to parental responsibilities in a juvenile delinquency case.
Colorado,2017,HB 1111,https://legiscan.com/CO/bill/HB1111/2017,CO HB1111 | 2017 | Regular Session | LegiScan,Concerning allowing juvenile courts to enter civil protection orders in dependency and neglect cases.
Colorado,2017,HB 1112,https://legiscan.com/CO/bill/HB1112/2017,CO HB1112 | 2017 | Regular Session | LegiScan,Concerning immunity from penalties for the unauthorized practice of a profession regulated by the department of regulatory agencies for individuals who meet certain requirements.
Colorado,2017,HB 1113,https://legiscan.com/CO/bill/HB1113/2017,CO HB1113 | 2017 | Regular Session | LegiScan,Concerning electronic participation in committee meetings during the legislative interim.
Colorado,2017,HB 1114,https://legiscan.com/CO/bill/HB1114/2017,CO HB1114 | 2017 | Regular Session | LegiScan,Concerning the authority of the state treasurer to access information kept by the public employees' retirement association in the treasurer's capacity as a member of the board of trustees of the association.
Colorado,2017,HB 1115,https://legiscan.com/CO/bill/HB1115/2017,CO HB1115 | 2017 | Regular Session | LegiScan,Concerning the establishment of direct primary health care agreements to operate without regulation by the division of insurance.
Colorado,2017,HB 1116,https://legiscan.com/CO/bill/HB1116/2017,CO HB1116 | 2017 | Regular Session | LegiScan,Concerning the continuation of energy-related assistance to low-income households.
Colorado,2017,HB 1117,https://legiscan.com/CO/bill/HB1117/2017,CO HB1117 | 2017 | Regular Session | LegiScan,Concerning eliminating certain state assessments in public schools.
Colorado,2017,HB 1118,https://legiscan.com/CO/bill/HB1118/2017,CO HB1118 | 2017 | Regular Session | LegiScan,Concerning an exemption from daylight saving time.
Colorado,2017,HB 1119,https://legiscan.com/CO/bill/HB1119/2017,CO HB1119 | 2017 | Regular Session | LegiScan,"Concerning the payment of workers' compensation benefits to injured employees of uninsured employers, and, in connection therewith, making an appropriation."
Colorado,2017,HB 1120,https://legiscan.com/CO/bill/HB1120/2017,CO HB1120 | 2017 | Regular Session | LegiScan,"Concerning the designation of a campus liquor complex on the campus of an institution of higher education that is licensed to serve alcohol beverages for consumption on the licensed premises to allow the institution to obtain permits to serve alcohol beverages at other facilities within its campus liquor complex, and, in connection therewith, making an appropriation."
Colorado,2017,HB 1121,https://legiscan.com/CO/bill/HB1121/2017,CO HB1121 | 2017 | Regular Session | LegiScan,"Concerning certain health care professions regulated by the department of regulatory agencies, and, in connection therewith, requiring criminal history record checks for individuals with prescriptive authority and certified nurse aides, repealing the nurse licensure compact, enacting the enhanced nurse licensure compact, and, making an appropriation."
